School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Part. Rate %;Avg. Scaled Score;SGP;Included In SGP;Ach. PCTL;year;grade;student_group
Tewksbury - John W. Wynn Middle;02950305;SCI;           5;29;           0;0;           5;29;           8;47;           4;24;          17;100;     488.8;;;69;2022;ALL;hispanic/latino
Tewksbury - Louise Davy Trahan;02950025;ELA;           3;30;           1;10;           2;20;           6;60;           1;10;          10;100;     493.1;;           4;74;2022;ALL;hispanic/latino
Tewksbury - Louise Davy Trahan;02950025;MATH;           3;30;           0;0;           3;30;           4;40;           3;30;          10;100;     482.5;;           4;43;2022;ALL;hispanic/latino
Tewksbury - North Street;02950020;ELA;           4;29;           1;7;           3;21;           6;43;           4;29;          14;100;     486.5;;           5;51;2022;ALL;hispanic/latino
Tewksbury - North Street;02950020;MATH;           4;29;           0;0;           4;29;           5;36;           5;36;          14;100;     481.5;;           5;38;2022;ALL;hispanic/latino
Tisbury - Tisbury Elementary;02960005;ELA;          21;39;           1;2;          20;37;          24;44;           9;17;          54;95;     489.9;          41.2;          45;68;2022;ALL;hispanic/latino
Tisbury - Tisbury Elementary;02960005;MATH;          28;51;           1;2;          27;49;          20;36;           7;13;          55;98;     496.9;          54.0;          45;89;2022;ALL;hispanic/latino
Tisbury - Tisbury Elementary;02960005;SCI;          11;39;           0;0;          11;39;          12;43;           5;18;          28;100;     492.4;;;79;2022;ALL;hispanic/latino
Triton - Salisbury Elementary;07730015;ELA;           5;31;           0;0;           5;31;           6;38;           5;31;          16;100;     485.9;;          12;49;2022;ALL;hispanic/latino
Triton - Salisbury Elementary;07730015;MATH;           0;0;           0;0;           0;0;          12;75;           4;25;          16;100;     478.1;;          12;25;2022;ALL;hispanic/latino
Triton - Triton Regional Middle School;07730405;ELA;           6;38;           0;0;           6;38;           6;38;           4;25;          16;100;     486.6;;          15;51;2022;ALL;hispanic/latino
Triton - Triton Regional Middle School;07730405;MATH;           4;25;           0;0;           4;25;           9;56;           3;19;          16;100;     485.4;;          15;55;2022;ALL;hispanic/latino
Tyngsborough - Tyngsborough Elementary;03010020;ELA;           9;23;           1;3;           8;21;          24;62;           6;15;          39;98;     491.1;          47.2;          26;69;2022;ALL;hispanic/latino
Tyngsborough - Tyngsborough Elementary;03010020;MATH;          11;28;           0;0;          11;28;          21;53;           8;20;          40;100;     488.6;          51.5;          26;66;2022;ALL;hispanic/latino
Tyngsborough - Tyngsborough Elementary;03010020;SCI;           7;54;           0;0;           7;54;           5;38;           1;8;          13;93;     503.2;;;95;2022;ALL;hispanic/latino
Tyngsborough - Tyngsborough Middle;03010305;ELA;           6;26;           0;0;           6;26;          12;52;           5;22;          23;100;     486.4;          48.4;          22;50;2022;ALL;hispanic/latino
Tyngsborough - Tyngsborough Middle;03010305;MATH;           7;30;           0;0;           7;30;          12;52;           4;17;          23;100;     487.6;          44.9;          22;62;2022;ALL;hispanic/latino
UP Academy Charter School of Boston (District) - UP Academy Charter School of Boston;04800405;ELA;          17;13;           0;0;          17;13;          57;43;          60;45;         134;99;     473.9;          47.4;         111;7;2022;ALL;hispanic/latino
UP Academy Charter School of Boston (District) - UP Academy Charter School of Boston;04800405;MATH;          19;15;           0;0;          19;15;          52;40;          60;46;         131;97;     475.4;          45.3;         104;16;2022;ALL;hispanic/latino
UP Academy Charter School of Boston (District) - UP Academy Charter School of Boston;04800405;SCI;           2;3;           0;0;           2;3;          31;53;          25;43;          58;98;     473.2;;;12;2022;ALL;hispanic/latino
UP Academy Charter School of Dorchester (District) - UP Academy Charter School of Dorchester;35050405;ELA;          18;11;           0;0;          18;11;          85;54;          54;34;         157;98;     477.2;          44.8;         126;12;2022;ALL;hispanic/latino
UP Academy Charter School of Dorchester (District) - UP Academy Charter School of Dorchester;35050405;MATH;           9;6;           1;1;           8;5;          90;59;          54;35;         153;97;     473.5;          43.2;         120;12;2022;ALL;hispanic/latino
UP Academy Charter School of Dorchester (District) - UP Academy Charter School of Dorchester;35050405;SCI;           3;5;           0;0;           3;5;          27;48;          26;46;          56;98;     470.6;;;9;2022;ALL;hispanic/latino
Up-Island Regional - West Tisbury Elementary;07740020;ELA;           3;13;           1;4;           2;8;          17;71;           4;17;          24;100;     487.6;;          19;56;2022;ALL;hispanic/latino
Up-Island Regional - West Tisbury Elementary;07740020;MATH;           6;25;           0;0;           6;25;          13;54;           5;21;          24;100;     488.0;;          19;64;2022;ALL;hispanic/latino
Uxbridge - Whitin Intermediate;03040405;ELA;          12;43;           1;4;          11;39;           8;29;           8;29;          28;100;     491.0;          53.2;          28;68;2022;ALL;hispanic/latino
Uxbridge - Whitin Intermediate;03040405;MATH;           8;29;           1;4;           7;25;          15;54;           5;18;          28;100;     488.8;          51.2;          28;67;2022;ALL;hispanic/latino
Veritas Preparatory Charter School (District) - Veritas Preparatory Charter School;04980405;ELA;          57;23;           3;1;          54;22;         123;50;          64;26;         244;100;     485.0;          43.7;         223;45;2022;ALL;hispanic/latino
Veritas Preparatory Charter School (District) - Veritas Preparatory Charter School;04980405;MATH;          66;27;           3;1;          63;26;         136;56;          41;17;         243;100;     488.4;          56.6;         223;65;2022;ALL;hispanic/latino
Veritas Preparatory Charter School (District) - Veritas Preparatory Charter School;04980405;SCI;          18;15;           1;1;          17;14;          74;63;          26;22;         118;100;     483.1;;;52;2022;ALL;hispanic/latino
Wachusett - Central Tree Middle;07750310;ELA;           5;25;           0;0;           5;25;          13;65;           2;10;          20;100;     491.5;;          19;70;2022;ALL;hispanic/latino
Wachusett - Central Tree Middle;07750310;MATH;           7;35;           0;0;           7;35;           7;35;           6;30;          20;100;     489.2;;          18;69;2022;ALL;hispanic/latino
Wachusett - Chocksett Middle School;07750315;ELA;          12;55;           2;9;          10;45;           7;32;           3;14;          22;100;     496.5;          47.3;          20;84;2022;ALL;hispanic/latino
Wachusett - Chocksett Middle School;07750315;MATH;          10;48;           1;5;           9;43;          10;48;           1;5;          21;96;     497.6;          49.9;          20;89;2022;ALL;hispanic/latino
Wachusett - Chocksett Middle School;07750315;SCI;           7;54;           1;8;           6;46;           3;23;           3;23;          13;93;     494.5;;;85;2022;ALL;hispanic/latino
Wachusett - Davis Hill Elementary;07750018;ELA;           4;21;           1;5;           3;16;          15;79;           0;0;          19;95;     493.8;;          10;77;2022;ALL;hispanic/latino
Wachusett - Davis Hill Elementary;07750018;MATH;           7;37;           1;5;           6;32;           9;47;           3;16;          19;100;     488.6;;          10;66;2022;ALL;hispanic/latino
Wachusett - Dawson;07750020;ELA;           6;40;           0;0;           6;40;           9;60;           0;0;          15;100;     496.5;;          10;84;2022;ALL;hispanic/latino
Wachusett - Dawson;07750020;MATH;           8;53;           0;0;           8;53;           6;40;           1;7;          15;100;     498.6;;          10;90;2022;ALL;hispanic/latino
Wachusett - Glenwood Elementary School;07750060;ELA;          10;43;           2;9;           8;35;          11;48;           2;9;          23;100;     494.4;          57.2;          20;79;2022;ALL;hispanic/latino
Wachusett - Glenwood Elementary School;07750060;MATH;           7;30;           3;13;           4;17;          14;61;           2;9;          23;100;     495.1;          72.9;          20;84;2022;ALL;hispanic/latino
Wachusett - Houghton Elementary;07750027;ELA;           5;50;           1;10;           4;40;           3;30;           2;20;          10;100;     495.3;;           5;81;2022;ALL;hispanic/latino
Wachusett - Houghton Elementary;07750027;MATH;           4;40;           0;0;           4;40;           3;30;           3;30;          10;100;     488.9;;           5;67;2022;ALL;hispanic/latino
Wachusett - Leroy E.Mayo;07750032;ELA;           8;38;           0;0;           8;38;          11;52;           2;10;          21;100;     493.8;;          10;77;2022;ALL;hispanic/latino
Wachusett - Leroy E.Mayo;07750032;MATH;           9;43;           1;5;           8;38;           9;43;           3;14;          21;100;     495.5;;          10;84;2022;ALL;hispanic/latino
Wachusett - Mountview Middle;07750305;ELA;          23;48;           2;4;          21;44;          23;48;           2;4;          48;100;     499.7;          52.0;          47;90;2022;ALL;hispanic/latino
Wachusett - Mountview Middle;07750305;MATH;          20;42;           2;4;          18;38;          28;58;           0;0;          48;100;     498.1;          52.2;          47;89;2022;ALL;hispanic/latino
Wachusett - Mountview Middle;07750305;SCI;          10;67;           0;0;          10;67;           5;33;           0;0;          15;100;     504.4;;;96;2022;ALL;hispanic/latino
Wachusett - Paxton Center;07750040;ELA;           7;29;           1;4;           6;25;          15;63;           2;8;          24;100;     495.8;          64.7;          20;82;2022;ALL;hispanic/latino
Wachusett - Paxton Center;07750040;MATH;           5;21;           0;0;           5;21;          16;67;           3;13;          24;100;     489.2;;          19;69;2022;ALL;hispanic/latino
Wachusett - Paxton Center;07750040;SCI;           5;45;           0;0;           5;45;           6;55;           0;0;          11;100;     494.2;;;84;2022;ALL;hispanic/latino
